Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
PosHorizColeta: 1 = Margem direita, 2 = Centro, 3 = Margem esquerda, 4 = Composta, 5 = Extra, 6 = Indefinida, 7 = Superfície, 8 = Integrada, 9 = 40%, 10 = 50%
PosVertColeta: 1 = Indefinida, 2 = Superficial, 3 = Integrada, 4 = Fundo, 5 = 20%, 6 = 40%, 7 = 50%, 8 = 60%, 9 = 70%, 10 = 80%
Choveu: 0 = Não, 1 = Sim
Status: 0 = Branco, 1 = Real, 2 = Menor que (<), 3 = Valor aceito (VA), 4 = Não detectado (ND)

Restrições da consulta:
Código da Estação:62510060


EstacaoCodigo;NivelConsistencia;Data;Hora;NumMedicao;PosHorizColeta;PosVertColeta;Choveu;Profundidade;TempAr;TempAmostra;pH;Cor;Turbidez;CondutividadeEletrica;DurezaTotal;Dureza;DQO;DBO;OD;SolTotais;SolFixos;SolVolateis;SolSuspensaoTotais;SolSuspensaoFixos;SolSuspensaoVolateis;SolDissolvidosTotais;SolDissolvidosFixos;SolDissolvidosVolateis;SolSedimentaveis;Detergentes;AlcalinidadeCO3;AlcalinidadeHCO3;AlcalinidadeOH;Cloretos;Sulfatos;Sulfetos;Fluoretos;FosfatoTotal;Cianetos;NitrogenioTotal;AmoniaNaoIonizavel;NitrogenioAmoniacal;Nitratos;Nitritos;CompostosOrganoclorados;CompostosOrganofosforados;Aluminio;Arsenio;Cadmio;Chumbo;Cobre;CromoTrivalente;CromoHexavalente;Manganes;Mercurio;Niquel;Zinco;IndiceFenois;ColiformesTotais;ColiformesFecais;CloroResidual;Bario;Berilio;Boro;Cobalto;Estanho;Litio;Prata;Selenio;UranioTotal;Vanadio;Benzeno;BenzoAPireno;n11Dicloroeteno;n12Dicloroetano;Pentaclorofenol;Tetracloroeteno;Tricloroeteno;TetracloretoCarbono;n246Triclorofenol;Aldrin;Clordano;DDT;Dieldrin;Endrin;Endossulfan;EpoxidoHeptacloro;Heptacloro;Lindano;Metoxicloro;DodecacloroNonacloro;BifenilasPolicloradas;Toxafeno;Demeton;Gution;Malation;Paration;Carbaril;Acido24Diclorofenoxiacetico;n245TP;n245T;BHC;Ethion;DySystonDisulfton;Phosdrin;DDEPP;AzinfosEtil;Diazinon;EstreptococosFecais;Salmonelas;Colifagos;BacteriasHeterotroficas;Protozoarios;Fungos;Algas;ContagemBacteriasPlaca;Clorofila;OleosGraxas;AlcalinidadeTotal;CarbonoOrganicoTotal;Hidrocarbonetos;OrtofosfatoTotal;CromoTotal;MetilParation;NitrogenioOrganico;SodioTotal;MagnesioTotal;SilicaDissolvida;PotassioTotal;CalcioTotal;FerroTotal;DescargaLiquida;FosforoTotal;BismutoTotal;Acidez;NitrogenioTotalKJELDAHL;NitrogenioAlbuminoide;Transparencia;EnteroBacteriasPatogenicas;ZooplanctonTotal;Amoniaco;IQA;ColiformesTermotolerantes;Escherichia;Aluminiodissolvido;Borodissolvido;Cianetolivre;Cobredissolvido;CondutividadeEspecifica;Densidadecianobacterias;Durezamagnesio;FerroDissolvido;FitoplanctonQuantitativo;ODsaturacao;ParametroProfundidadeQualAgua001Status;QualAgua002Status;QualAgua003Status;QualAgua004Status;QualAgua005Status;QualAgua006Status;QualAgua007Status;QualAgua008Status;QualAgua009Status;QualAgua010Status;QualAgua011Status;QualAgua012Status;QualAgua013Status;QualAgua014Status;QualAgua015Status;QualAgua016Status;QualAgua017Status;QualAgua018Status;QualAgua019Status;QualAgua020Status;QualAgua021Status;QualAgua022Status;QualAgua023Status;QualAgua024Status;QualAgua025Status;QualAgua026Status;QualAgua027Status;QualAgua028Status;QualAgua029Status;QualAgua030Status;QualAgua031Status;QualAgua032Status;QualAgua033Status;QualAgua034Status;QualAgua035Status;QualAgua036Status;QualAgua037Status;QualAgua038Status;QualAgua039Status;QualAgua040Status;QualAgua041Status;QualAgua042Status;QualAgua043Status;QualAgua044Status;QualAgua045Status;QualAgua046Status;QualAgua047Status;QualAgua048Status;QualAgua049Status;QualAgua050Status;QualAgua051Status;QualAgua052Status;QualAgua053Status;QualAgua054Status;QualAgua055Status;QualAgua056Status;QualAgua057Status;QualAgua058Status;QualAgua059Status;QualAgua060Status;QualAgua061Status;QualAgua062Status;QualAgua063Status;QualAgua064Status;QualAgua065Status;QualAgua066Status;QualAgua067Status;QualAgua068Status;QualAgua069Status;QualAgua070Status;QualAgua071Status;QualAgua072Status;QualAgua073Status;QualAgua074Status;QualAgua075Status;QualAgua076Status;QualAgua077Status;QualAgua078Status;QualAgua079Status;QualAgua080Status;QualAgua081Status;QualAgua082Status;QualAgua083Status;QualAgua084Status;QualAgua085Status;QualAgua086Status;QualAgua087Status;QualAgua088Status;QualAgua089Status;QualAgua090Status;QualAgua091Status;QualAgua092Status;QualAgua093Status;QualAgua094Status;QualAgua095Status;QualAgua096Status;QualAgua097Status;QualAgua098Status;QualAgua099Status;QualAgua100Status;QualAgua101Status;QualAgua102Status;QualAgua103Status;QualAgua104Status;QualAgua105Status;QualAgua106Status;QualAgua107Status;QualAgua108Status;QualAgua109Status;QualAgua110Status;QualAgua111Status;QualAgua112Status;QualAgua113Status;QualAgua114Status;QualAgua115Status;QualAgua116Status;QualAgua117Status;QualAgua118Status;QualAgua119Status;QualAgua120Status;QualAgua121Status;QualAgua122Status;QualAgua123Status;QualAgua124Status;QualAgua125Status;QualAgua126Status;QualAgua127Status;QualAgua128Status;QualAgua129Status;QualAgua130Status;QualAgua131Status;QualAgua132Status;QualAgua133Status;QualAgua134Status;QualAgua135Status;QualAgua136Status;QualAgua137Status;QualAgua138Status;QualAgua139Status;QualAgua140Status;QualAgua141Status;QualAgua142Status;QualAgua143Status;QualAgua144Status;QualAgua145Status;QualAgua146Status;QualAgua147Status;
62510060;1;24/07/2008;01/01/1900 13:35:00;;;;;;19,0;18,0;6,7;;5,0;74,0;;;50,0;2,0;7,8;57,0;;29,0;;;;56,0;;;;;;;;7,85;10,0;;;;;;;0,1;0,2;0,01;;;0,1;;0,001;0,01;;;;;0,0002;0,02;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,04;;;0,61;;;;;;90,000;;;;;;;;;;0,1;;;;;;;;;;;;2;2;;;;;;;;;;;;;;;;;2;;;;;;;2;2;2;;;2;;2;2;;;;2;;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62510060;1;29/05/2008;01/01/1900 14:00:00;;;;;;21,0;19,0;6,5;;6,0;73,0;;;50,0;2,0;7,9;57,0;;31,0;;;;49,0;;;;;;;;7,89;10,0;;;;;;;0,1;0,2;0,01;;;0,1;;;;;;;;;;;;;3,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,02;;;0,5;;;;;;88,000;;;;;;;;;;0,1;;;;;;;;;;;;2;2;;;;;;;;;;;;;;;;;2;;;;;;;2;2;2;;;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;2;;;;;;;;;;;;;;;;
62510060;1;29/05/2008;01/01/1900 10:00:00;31031,0;;;;;;19,0;6,5;;6,0;;;;;2,0;7,9;57,0;;;;;;;;;;;;;;;;;;0,0;;0,0;;0,1;0,2;0,01;;;;;;;;;;;;;;;;3,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;0,02;;;0,5;;;;;;88,000;;;;;;;;;;;;;;;1;1;;1;;;;;2;1;1;;;;;;;;;;;;;;;;;;0;;0;;1;1;1;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;2;;;;1;;;;;;;;;;;;;;;;
62510060;1;04/03/2008;01/01/1900 10:00:00;31030,0;;;;;;26,0;7,1;;3,3;;;;;2,0;7,2;63,0;;;;;;;;;;;;;;;;;;0,0;;0,0;;0,1;0,2;0,01;;;;;;;;;;;;;;;;5,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;0,02;;;0,55;;;;;;89,000;;;;;;;;;;;;;;;1;1;;1;;;;;2;1;1;;;;;;;;;;;;;;;;;;0;;0;;1;1;1;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;2;;;;1;;;;;;;;;;;;;;;;
62510060;1;04/03/2008;01/01/1900 14:00:00;;;;;;29,0;26,0;7,1;;3,3;80,0;;;50,0;2,0;7,2;63,0;;33,0;;;;59,0;;;;;;;;9,65;10,0;;;;;;;0,1;0,2;0,01;;;0,1;;;;;;;;;;;;;5,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,02;;;0,55;;;;;;89,000;;;;;;;;;;0,1;;;;;;;;;;;;2;2;;;;;;;;;;;;;;;;;2;;;;;;;2;2;2;;;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62510060;1;10/01/2008;01/01/1900 14:00:00;;;;;;32,0;27,0;7,3;;3,4;80,0;;;50,0;2,0;7,0;44,0;;21,0;;;;44,0;;;;;;;;10,2;10,0;;;;;;;0,1;0,2;0,01;;;0,1;;0,0001;0,002;;;;;0,0002;0,02;;;;6,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,02;;;0,5;;;;;;88,000;;;;;;;;;;0,1;;;;;;;;;;;;2;2;;;;;;;;;;;;;;;;;2;;;;;;;2;2;2;;;2;;2;;;;;2;;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;2;;;;;;;;;;;;;;;;
62510060;1;10/01/2008;01/01/1900 10:00:00;31029,0;;;;;;27,0;7,3;;3,4;;;;;2,0;7,0;44,0;;;;;;;;;;;;;;;;;;0,0;;0,0;;0,1;0,2;0,01;;;;;;;;;;;;;;;;6,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;0,02;;;0,5;;;;;;88,000;;;;;;;;;;;;;;;1;1;;1;;;;;2;1;1;;;;;;;;;;;;;;;;;;0;;0;;2;2;1;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;2;;;;2;;;;;;;;;;;;;;;;
62510060;1;05/11/2007;01/01/1900 10:00:00;31028,0;;;;;;23,0;7,1;;8,5;;;;;5,0;7,3;62,0;;;;;;;;;;;;;;;;;;0,0;;0,0;;0,1;0,2;0,01;;;;;;;;;;;;;;;;16,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;0,02;;;0,46;;;;;;81,000;;;;;;;;;;;;;;;1;1;;1;;;;;2;1;2;;;;;;;;;;;;;;;;;;0;;0;;2;2;2;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;1;;;;1;;;;;;;;;;;;;;;;
62510060;1;05/11/2007;01/01/1900 15:30:00;;;;;;20,0;23,0;7,1;;8,5;82,6;;;50,0;5,0;7,3;62,0;;18,7;;;;54,0;;;;;;;;8,98;10,0;;;;;;;0,1;0,2;0,01;;;0,1;;;;;;;;;;;;;16,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,02;;;0,46;;;;;;81,000;;;;;;;;;;0,1;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;2;;;;;;;2;2;2;;;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;
62510060;1;26/09/2007;01/01/1900 15:50:00;;;;;;15,0;18,0;6,7;;7,9;82,5;;;50,0;3,0;7,8;62,0;;27,3;;;;51,3;;;;;;;;9,42;10,0;;;;;;;0,1;0,2;0,01;;;0,1;;;;;;;;;;;;;15,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,02;;;0,44;;;;;;82,000;;;;;;;;;;0,1;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;2;;;;;;;2;2;2;;;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;
62510060;1;26/09/2007;01/01/1900 10:00:00;31027,0;;;;;;18,0;6,7;;7,9;;;;;3,0;7,8;62,0;;;;;;;;;;;;;;;;;;0,0;;0,0;;0,1;0,2;0,01;;;;;;;;;;;;;;;;15,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;0,02;;;0,44;;;;;;83,000;;;;;;;;;;;;;;;1;1;;1;;;;;2;1;2;;;;;;;;;;;;;;;;;;0;;0;;1;1;1;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;2;;;;1;;;;;;;;;;;;;;;;
62510060;1;26/07/2007;01/01/1900 10:00:00;31026,0;;;;;;18,0;6,7;;3,2;;;;;2,0;8,2;52,2;;;;;;;;;;;;;;;;;;0,0;;0,0;;0,1;0,2;0,01;;;;;;;;;;;;;;;;248,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;0,13;;;0,38;;;;;;75,000;;;;;;;;;;;;;;;1;1;;1;;;;;2;1;2;;;;;;;;;;;;;;;;;;0;;0;;1;2;2;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;2;;;;1;;;;;;;;;;;;;;;;
62510060;1;26/07/2007;01/01/1900 13:45:00;;;;;;18,0;18,0;6,7;;3,2;73,3;;;50,0;2,0;8,2;52,2;;18,2;;;;41,7;;;;;;;;6,94;10,0;;;;;;;0,1;0,2;0,01;;;0,1;;0,0001;0,003;;;;;0,003;0,02;;;;248,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,13;;;0,38;;;;;;75,000;;;;;;;;;;0,1;;;;;;;;;;;;2;2;;;;;;;;;;;;;;;;;2;;;;;;;2;2;2;;;2;;2;;;;;2;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62510060;1;22/05/2007;01/01/1900 10:00:00;31025,0;;;;;;19,8;6,3;;2,0;;;;;2,0;6,8;180,0;;;;;;;;;;;;;;;;;;0,0;;0,0;;0,12;0,2;0,004;;;;;;;;;;;;;;;;14,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;0,07;;;0,32;;;;;;81,000;;;;;;;;;;;;;;;1;1;;1;;;;;2;1;1;;;;;;;;;;;;;;;;;;0;;0;;1;2;1;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;2;;;;1;;;;;;;;;;;;;;;;
62510060;1;22/05/2007;01/01/1900 11:20:00;;;;;;18,0;19,8;6,3;5,0;2,0;75,0;;;50,0;2,0;6,8;180,0;;55,0;;;;173,0;;;;;;;;7,37;10,0;;;;;;;0,12;0,2;0,004;;;0,1;;;;;;;;;;;;;14,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,07;;;0,32;;;;;;81,000;;;;;;;;;;0,1;;;;;;;;;;;;2;2;;;;;;;;;;;;;;;;;2;;;;;;;;2;2;;;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62510060;1;06/03/2007;01/01/1900 10:30:00;;;;;;28,8;22,0;7,6;;1,4;73,4;;;50,0;3,0;6,9;55,6;;23,6;;;;53,6;;;;;;;;7,83;10,0;;;;;;;0,05;0,2;0,02;;;0,17;;;;;;;;;;;;;56,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,02;;;0,17;;;;;;81,000;;;;;;;;;;0,15;;;;;;;;;;;;2;2;;;;;;;;;;;;;;;;;2;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;
62510060;1;06/03/2007;01/01/1900 10:00:00;31024,0;;;;;;22,0;7,6;;1,4;;;;;3,0;6,9;55,6;;;;;;;;;;;;;;;;;;0,0;;0,0;;0,05;0,2;0,02;;;;;;;;;;;;;;;;56,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;0,02;;;0,17;;;;;;81,000;;;;;;;;;;;;;;;1;1;;1;;;;;2;1;1;;;;;;;;;;;;;;;;;;0;;0;;2;2;1;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;2;;;;1;;;;;;;;;;;;;;;;
62510060;1;11/01/2007;01/01/1900 10:00:00;31023,0;;;;;;22,8;6,8;;2,2;;;;;2,0;4,2;72,0;;;;;;;;;;;;;;;;;;0,0;;0,0;;0,08;0,2;0,004;;;;;;;;;;;;;;;;5,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;0,02;;;0,46;;;;;;79,000;;;;;;;;;;;;;;;1;1;;1;;;;;2;1;1;;;;;;;;;;;;;;;;;;0;;0;;1;2;1;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;2;;;;1;;;;;;;;;;;;;;;;
62510060;1;11/01/2007;01/01/1900 15:30:00;;;;;;32,0;22,8;6,8;;2,2;78,3;;;50,0;2,0;4,2;72,0;;33,2;;;;62,0;;;;;;;;9,86;10,0;;;;;;;0,08;0,2;0,004;;;0,1;;0,0002;0,003;;;;;0,0002;0,02;;;;5,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,02;;;0,46;;;;;;79,000;;;;;;;;;;0,1;;;;;;;;;;;;2;2;;;;;;;;;;;;;;;;;2;;;;;;;;2;2;;;2;;2;;;;;2;;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;
62510060;1;13/11/2006;01/01/1900 11:10:00;;;;;;21,2;16,8;7,3;;2,8;77,1;;;50,0;2,0;6,9;60,8;;28,4;;;;55,8;;;;;;;;9,7;10,0;;;;;;;0,03;0,2;0,004;;;0,1;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,03;;;0,37;;;;;;90,000;;;;;;;;;;0,1;;;;;;;;;;;;2;2;;;;;;;;;;;;;;;;;2;;;;;;;2;2;2;;;2;;;;;;;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62510060;1;13/11/2006;01/01/1900 10:00:00;31022,0;;;;;;16,8;7,3;;2,8;;;;;2,0;6,9;60,8;;;;;;;;;;;;;;;;;;0,0;;0,0;;0,03;0,2;0,004;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;0,03;;;0,37;;;;;;90,000;;;;;;;;;;;;;;;1;1;;1;;;;;2;1;1;;;;;;;;;;;;;;;;;;0;;0;;1;2;1;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;2;;;;1;;;;;;;;;;;;;;;;
62510060;1;27/09/2006;01/01/1900 10:00:00;31021,0;;;;;;20,1;7,1;;4,7;;;;;2,0;7,9;20,8;;;;;;;;;;;;;;;;;;0,0;;0,0;;0,03;0,22;0,004;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;0,04;;;0,85;;;;;;91,000;;;;;;;;;;;;;;;1;1;;1;;;;;2;1;1;;;;;;;;;;;;;;;;;;0;;0;;2;2;1;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;1;;;;1;;;;;;;;;;;;;;;;
62510060;1;27/09/2006;01/01/1900 11:30:00;;;;;;25,3;20,1;7,1;;4,7;73,0;;;50,0;2,0;7,9;20,8;;20,8;;;;55,2;;;;;;;;8,33;10,0;;;;;;;0,03;0,22;0,004;;;0,1;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,04;;;0,85;;;;;;91,000;;;;;;;;;;0,1;;;;;;;;;;;;2;2;;;;;;;;;;;;;;;;;2;;;;;;;;;2;;;2;;;;;;;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
